Time(us)	TipPos(nm)	CosRef(nm)	Force(nN)	SamplePos(nm)
834.0390000663	6.5073598433	2.4971089884	0.0000000000	-0.0335243445
834.0408333997	6.4476251328	2.4373836107	0.0000000000	-0.0332460308
834.0426667330	6.3877720033	2.3775418024	0.0000000000	-0.0329700276
834.0445000663	6.3278032810	2.3175864220	0.0000000000	-0.0326963157
834.0463333997	6.2677218054	2.2575203335	0.0000000000	-0.0324248762
834.0481667330	6.2075304298	2.1973464062	0.0000000000	-0.0321556901
834.0500000663	6.1472320217	2.1370675146	0.0000000000	-0.0318887387
834.0518333997	6.0868294634	2.0766865380	0.0000000000	-0.0316240035
834.0536667330	6.0263256519	2.0162063608	0.0000000000	-0.0313614661
834.0555000663	5.9657234994	1.9556298721	0.0000000000	-0.0311011083
834.0573333997	5.9050259327	1.8949599655	0.0000000000	-0.0308429119
834.0591667330	5.8442358937	1.8341995391	0.0000000000	-0.0305868590
834.0610000663	5.7833563388	1.7733514954	0.0000000000	-0.0303329318
834.0628333997	5.7223902382	1.7124187410	0.0000000000	-0.0300811127
834.0646667330	5.6613405759	1.6514041866	0.0000000000	-0.0298313841
834.0665000663	5.6002103488	1.5903107468	0.0000000000	-0.0295837287
834.0683333997	5.5390025656	1.5291413399	0.0000000000	-0.0293381294
834.0701667330	5.4777202466	1.4678988879	0.0000000000	-0.0290945689
834.0720000663	5.4163664219	1.4065863163	0.0000000000	-0.0288530305
834.0738333997	5.3549441309	1.3452065539	0.0000000000	-0.0286134973
834.0756667330	5.2934564211	1.2837625328	0.0000000000	-0.0283759526
834.0775000663	5.2319063465	1.2222571880	0.0000000000	-0.0281403800
834.0793333997	5.1702969668	1.1606934575	0.0000000000	-0.0279067631
834.0811667330	5.1086313457	1.0990742823	0.0000000000	-0.0276750856
834.0830000663	5.0469125501	1.0374026057	0.0000000000	-0.0274453315
834.0848333997	4.9851436481	0.9756813737	0.0000000000	-0.0272174848
834.0866667330	4.9233277085	0.9139135347	0.0000000000	-0.0269915296
834.0885000663	4.8614677988	0.8521020393	0.0000000000	-0.0267674503
834.0903333997	4.7995669847	0.7902498400	0.0000000000	-0.0265452312
834.0921667330	4.7376283284	0.7283598916	0.0000000000	-0.0263248570
834.0940000663	4.6756548877	0.6664351503	0.0000000000	-0.0261063122
834.0958333997	4.6136497151	0.6044785743	0.0000000000	-0.0258895818
834.0976667330	4.5516158570	0.5424931232	0.0000000000	-0.0256746507
834.0995000663	4.4895563526	0.4804817578	0.0000000000	-0.0254615038
834.1013333997	4.4274742335	0.4184474405	0.0000000000	-0.0252501265
834.1031667330	4.3653725231	0.3563931345	0.0000000000	-0.0250405040
834.1050000663	4.3032542363	0.2943218040	0.0000000000	-0.0248326218
834.1068333997	4.2411223791	0.2322364142	0.0000000000	-0.0246264654
834.1086667330	4.1789799483	0.1701399308	0.0000000000	-0.0244220204
834.1105000663	4.1168299318	0.1080353200	0.0000000000	-0.0242192727
834.1123333997	4.0546753085	0.0459255485	0.0000000000	-0.0240182082
834.1141667330	3.9925190488	-0.0161864169	0.0000000000	-0.0238188129
834.1160000663	3.9303641144	-0.0782976090	0.0000000000	-0.0236210729
834.1178333997	3.8682134594	-0.1404050609	0.0000000000	-0.0234249746
834.1196667330	3.8060700304	-0.2025058059	0.0000000000	-0.0232305042
834.1215000663	3.7439367674	-0.2645968774	0.0000000000	-0.0230376483
834.1233333997	3.6818166042	-0.3266753095	0.0000000000	-0.0228463934
834.1251667330	3.6197124696	-0.3887381367	0.0000000000	-0.0226567264
834.1270000663	3.5576272877	-0.4507823944	0.0000000000	-0.0224686339
834.1288333997	3.4955639794	-0.5128051189	0.0000000000	-0.0222821029
834.1306667330	3.4335254625	-0.5748033473	0.0000000000	-0.0220971204
834.1325000663	3.3715146532	-0.6367741181	0.0000000000	-0.0219136737
834.1343333997	3.3095344666	-0.6987144710	0.0000000000	-0.0217317499
834.1361667330	3.2475878176	-0.7606214472	0.0000000000	-0.0215513364
834.1380000663	3.1856776216	-0.8224920896	0.0000000000	-0.0213724207
834.1398333997	3.1238067953	-0.8843234426	0.0000000000	-0.0211949903
834.1416667330	3.0619782575	-0.9461125526	0.0000000000	-0.0210190329
834.1435000663	3.0001949291	-1.0078564680	0.0000000000	-0.0208445362
834.1453333997	2.9384597341	-1.0695522395	0.0000000000	-0.0206714882
834.1471667330	2.8767755998	-1.1311969198	0.0000000000	-0.0204998769
834.1490000663	2.8151454569	-1.1927875643	0.0000000000	-0.0203296902
834.1508333997	2.7535722397	-1.2543212310	0.0000000000	-0.0201609164
834.1526667330	2.6920588862	-1.3157949803	0.0000000000	-0.0199935437
834.1545000663	2.6306083376	-1.3772058759	0.0000000000	-0.0198275605
834.1563333997	2.5692235387	-1.4385509841	0.0000000000	-0.0196629553
834.1581667330	2.5079074369	-1.4998273746	0.0000000000	-0.0194997166
834.1600000663	2.4466629821	-1.5610321203	0.0000000000	-0.0193378331
834.1618333997	2.3854931258	-1.6221622975	0.0000000000	-0.0191772935
834.1636667330	2.3244008208	-1.6832149862	0.0000000000	-0.0190180867
834.1655000663	2.2633890198	-1.7441872698	0.0000000000	-0.0188602016
834.1673333997	2.2024606752	-1.8050762360	0.0000000000	-0.0187036272
834.1691667330	2.1416187375	-1.8658789760	0.0000000000	-0.0185483527
834.1710000663	2.0808661547	-1.9265925854	0.0000000000	-0.0183943672
834.1728333997	2.0202058709	-1.9872141639	0.0000000000	-0.0182416602
834.1746667330	1.9596408255	-2.0477408159	0.0000000000	-0.0180902208
834.1765000663	1.8991739518	-2.1081696499	0.0000000000	-0.0179400387
834.1783333997	1.8388081759	-2.1684977794	0.0000000000	-0.0177911034
834.1801667330	1.7785464158	-2.2287223227	0.0000000000	-0.0176434045
834.1820000663	1.7183915799	-2.2888404027	0.0000000000	-0.0174969318
834.1838333997	1.6583465664	-2.3488491479	0.0000000000	-0.0173516751
834.1856667330	1.5984142618	-2.4087456915	0.0000000000	-0.0172076243
834.1875000663	1.5385975404	-2.4685271726	0.0000000000	-0.0170647694
834.1893333997	1.4788992632	-2.5281907353	0.0000000000	-0.0169231004
834.1911667330	1.4193222770	-2.5877335296	0.0000000000	-0.0167826075
834.1930000663	1.3598694142	-2.6471527113	0.0000000000	-0.0166432810
834.1948333997	1.3005434920	-2.7064454420	0.0000000000	-0.0165051112
834.1966667330	1.2413473118	-2.7656088893	0.0000000000	-0.0163680884
834.1985000663	1.1822836593	-2.8246402271	0.0000000000	-0.0162322031
834.2003333997	1.1233553038	-2.8835366355	0.0000000000	-0.0160974460
834.2021667330	1.0645649987	-2.9422953011	0.0000000000	-0.0159638076
834.2040000663	1.0059154814	-3.0009134171	0.0000000000	-0.0158312786
834.2058333997	0.9474094734	-3.0593881833	0.0000000000	-0.0156998499
834.2076667330	0.8890496807	-3.1177168066	0.0000000000	-0.0155695123
834.2095000663	0.8308387944	-3.1758965007	0.0000000000	-0.0154402567
834.2113333997	0.7727794913	-3.2339244863	0.0000000000	-0.0153120741
834.2131667330	0.7148744341	-3.2917979915	0.0000000000	-0.0151849558
834.2150000663	0.6571262727	-3.3495142519	0.0000000000	-0.0150588927
834.2168333997	0.5995376451	-3.4070705103	0.0000000000	-0.0149338762
834.2186667330	0.5421111778	-3.4644640174	0.0000000000	-0.0148098976
834.2205000663	0.4848494871	-3.5216920316	0.0000000000	-0.0146869482
834.2223333997	0.4277551801	-3.5787518192	0.0000000000	-0.0145650195
834.2241667330	0.3708308558	-3.6356406545	0.0000000000	-0.0144441030
834.2260000663	0.3140791057	-3.6923558199	0.0000000000	-0.0143241904
834.2278333997	0.2575025154	-3.7488946063	0.0000000000	-0.0142052733
834.2296667330	0.2011036652	-3.8052543130	0.0000000000	-0.0140873434
834.2315000664	0.1448851313	-3.8614322475	0.0000000000	-0.0139703925
834.2333333997	0.0888494863	-3.9174257265	0.0000000000	-0.0138544126
834.2351667330	0.0329993006	-3.9732320752	0.0000000000	-0.0137393955
834.2370000664	-0.0226628571	-4.0288486278	1.5853044236	-0.0226628571
834.2388333997	-0.0781343006	-4.0842727276	10.8798118880	-0.0781343006
834.2406667330	-0.1334120663	-4.1395017269	19.4021700191	-0.1334120663
834.2425000664	-0.1884931839	-4.1945329877	27.2195065747	-0.1884931839
834.2443333997	-0.2433747217	-4.2493638811	34.3930483852	-0.2433747217
834.2461667330	-0.2980537854	-4.3039917879	40.9786401462	-0.2980537854
834.2480000664	-0.3525275173	-4.3584140987	47.0272176072	-0.3525275173
834.2498333997	-0.4067930949	-4.4126282137	52.5852391607	-0.4067930949
834.2516667330	-0.4608477305	-4.4666315432	57.6950794881	-0.4608477305
834.2535000664	-0.5146886701	-4.5204215075	62.3953885933	-0.5146886701
834.2553333997	-0.5683131928	-4.5739955373	66.7214192652	-0.5683131928
834.2571667330	-0.6217186095	-4.6273510732	70.7053257427	-0.6217186095
834.2590000664	-0.6749022628	-4.6804855666	74.3764361121	-0.6749022628
834.2608333997	-0.7278615256	-4.7333964793	77.7615007436	-0.7278615256
834.2626667330	-0.7805938005	-4.7860812838	80.8849188740	-0.7805938005
834.2645000664	-0.8330965189	-4.8385374635	83.7689452551	-0.8330965189
834.2663333997	-0.8853671398	-4.8907625125	86.4338786202	-0.8853671398
834.2681667330	-0.9374031490	-4.9427539362	88.8982335662	-0.9374031490
834.2700000664	-0.9892020580	-4.9945092510	91.1788973121	-0.9892020580
834.2718333997	-1.0407614029	-5.0460259847	93.2912726605	-1.0407614029
834.2736667330	-1.0920787433	-5.0973016762	95.2494083793	-1.0920787433
834.2755000664	-1.1431516610	-5.1483338763	97.0661181089	-1.1431516610
834.2773333997	-1.1939777587	-5.1991201472	98.7530888054	-1.1939777587
834.2791667330	-1.2445546592	-5.2496580629	100.3209796415	-1.2445546592
834.2810000664	-1.2948800036	-5.2999452093	101.7795122069	-1.2948800036
834.2828333997	-1.3449514503	-5.3499791842	103.1375527728	-1.3449514503
834.2846667330	-1.3947666739	-5.3997575976	104.4031873228	-1.3947666739
834.2865000664	-1.4443233637	-5.4492780716	105.5837899873	-1.4443233637
834.2883333997	-1.4936192226	-5.4985382408	106.6860854627	-1.4936192226
834.2901667330	-1.5426519660	-5.5475357519	107.7162059490	-1.5426519660
834.2920000664	-1.5914193207	-5.5962682645	108.6797430872	-1.5914193207
834.2938333997	-1.6399190238	-5.6447334506	109.5817953404	-1.6399190238
834.2956667330	-1.6881488220	-5.6929289952	110.4270112203	-1.6881488220
834.2975000664	-1.7361064703	-5.7408525960	111.2196287264	-1.7361064703
834.2993333997	-1.7837897319	-5.7885019638	111.9635113331	-1.7837897319
834.3011667330	-1.8311963769	-5.8358748224	112.6621808292	-1.8311963769
834.3030000664	-1.8783241821	-5.8829689088	113.3188472889	-1.8783241821
834.3048333997	-1.9251709309	-5.9297819736	113.9364364268	-1.9251709309
834.3066667330	-1.9717344123	-5.9763117803	114.5176145673	-1.9717344123
834.3085000664	-2.0180124216	-6.0225561065	115.0648114409	-2.0180124216
834.3103333997	-2.0640027596	-6.0685127430	115.5802409963	-2.0640027596
834.3121667330	-2.1097032332	-6.1141794945	116.0659204043	-2.1097032332
834.3140000664	-2.1551116556	-6.1595541797	116.5236874118	-2.1551116556
834.3158333997	-2.2002258465	-6.2046346311	116.9552161906	-2.2002258465
834.3176667330	-2.2450436328	-6.2494186951	117.3620318116	-2.2450436328
834.3195000664	-2.2895628487	-6.2939042325	117.7455234660	-2.2895628487
834.3213333997	-2.3337813370	-6.3380891184	118.1069565403	-2.3337813370
834.3231667330	-2.3776969495	-6.3819712420	118.4474836454	-2.3776969495
834.3250000664	-2.4213075480	-6.4255485072	118.7681546901	-2.4213075480
834.3268333997	-2.4646110049	-6.4688188323	119.0699260797	-2.4646110049
834.3286667330	-2.5076052045	-6.5117801503	119.3536691164	-2.5076052045
834.3305000664	-2.5502880440	-6.5544304092	119.6201776678	-2.5502880440
834.3323333997	-2.5926574341	-6.5967675714	119.8701751657	-2.5926574341
834.3341667330	-2.6347113007	-6.6387896147	120.1043209929	-2.6347113007
834.3360000664	-2.6764475850	-6.6804945316	120.3232163072	-2.6764475850
834.3378333997	-2.7178642455	-6.7218803300	120.5274093518	-2.7178642455
834.3396667330	-2.7589592581	-6.7629450330	120.7174002933	-2.7589592581
834.3415000664	-2.7997306174	-6.8036866789	120.8936456271	-2.7997306174
834.3433333997	-2.8401763378	-6.8441033216	121.0565621861	-2.8401763378
834.3451667330	-2.8802944534	-6.8841930304	121.2065307853	-2.8802944534
834.3470000664	-2.9200830197	-6.9239538903	121.3438995326	-2.9200830197
834.3488333997	-2.9595401135	-6.9633840020	121.4689868331	-2.9595401135
834.3506667330	-2.9986638337	-7.0024814818	121.5820841133	-2.9986638337
834.3525000664	-3.0374523014	-7.0412444623	121.6834582872	-3.0374523014
834.3543333997	-3.0759036604	-7.0796710917	121.7733539879	-3.0759036604
834.3561667330	-3.1140160774	-7.1177595345	121.8519955828	-3.1140160774
834.3580000664	-3.1517877417	-7.1555079711	121.9195889924	-3.1517877417
834.3598333997	-3.1892168655	-7.1929145985	121.9763233299	-3.1892168655
834.3616667330	-3.2263016833	-7.2299776298	122.0223723764	-3.2263016833
834.3635000664	-3.2630404519	-7.2666952945	122.0578959083	-3.2630404519
834.3653333997	-3.2994314500	-7.3030658386	122.0830408897	-3.2994314500
834.3671667330	-3.3354729773	-7.3390875247	122.0979425427	-3.3354729773
834.3690000664	-3.3711633544	-7.3747586323	122.1027253090	-3.3711633544
834.3708333997	-3.4065009219	-7.4100774572	122.0975037123	-3.4065009219
834.3726667330	-3.4414840395	-7.4450423124	122.0823831327	-3.4414840395
834.3745000664	-3.4761110854	-7.4796515277	122.0574605037	-3.4761110854
834.3763333997	-3.5103804555	-7.5139034497	122.0228249392	-3.5103804555
834.3781667330	-3.5442905624	-7.5477964424	121.9785583004	-3.5442905624
834.3800000664	-3.5778398348	-7.5813288868	121.9247357090	-3.5778398348
834.3818333997	-3.6110267160	-7.6144991809	121.8614260150	-3.6110267160
834.3836667330	-3.6438496640	-7.6473057403	121.7886922245	-3.6438496640
834.3855000664	-3.6763071496	-7.6797469979	121.7065918946	-3.6763071496
834.3873333997	-3.7083976566	-7.7118214041	121.6151774993	-3.7083976566
834.3891667330	-3.7401196806	-7.7435274265	121.5144967724	-3.7401196806
834.3910000664	-3.7714717281	-7.7748635508	121.4045930313	-3.7714717281
834.3928333997	-3.8024523165	-7.8058282800	121.2855054845	-3.8024523165
834.3946667330	-3.8330599733	-7.8364201350	121.1572695277	-3.8330599733
834.3965000664	-3.8632932358	-7.8666376544	121.0199170293	-3.8632932358
834.3983333997	-3.8931506508	-7.8964793947	120.8734766094	-3.8931506508
834.4001667330	-3.9226307744	-7.9259439306	120.7179739126	-3.9226307744
834.4020000664	-3.9517321721	-7.9550298545	120.5534318763	-3.9517321721
834.4038333997	-3.9804534187	-7.9837357769	120.3798709957	-3.9804534187
834.4056667330	-4.0087930988	-8.0120603267	120.1973095868	-4.0087930988
834.4075000664	-4.0367498066	-8.0400021509	120.0057640455	-4.0367498066
834.4093333997	-4.0643221471	-8.0675599147	119.8052491046	-4.0643221471
834.4111667330	-4.0915087358	-8.0947323016	119.5957780878	-4.0915087358
834.4130000664	-4.1183082000	-8.1215180137	119.3773631597	-4.1183082000
834.4148333997	-4.1447191791	-8.1479157715	119.1500155714	-4.1447191791
834.4166667330	-4.1707403260	-8.1739243141	118.9137458998	-4.1707403260
834.4185000664	-4.1963703073	-8.1995423989	118.6685642811	-4.1963703073
834.4203333997	-4.2216078048	-8.2247688022	118.4144806355	-4.2216078048
834.4221667330	-4.2464515164	-8.2496023191	118.1515048821	-4.2464515164
834.4240000664	-4.2709001571	-8.2740417633	117.8796471440	-4.2709001571
834.4258333997	-4.2949524602	-8.2980859673	117.5989179403	-4.2949524602
834.4276667330	-4.3186071784	-8.3217337825	117.3093283647	-4.3186071784
834.4295000664	-4.3418630847	-8.3449840794	117.0108902495	-4.3418630847
834.4313333997	-4.3647189737	-8.3678357473	116.7036163134	-4.3647189737
834.4331667330	-4.3871736627	-8.3902876946	116.3875202920	-4.3871736627
834.4350000664	-4.4092259925	-8.4123388488	116.0626170508	-4.4092259925
834.4368333997	-4.4308748285	-8.4339881565	115.7289226793	-4.4308748285
834.4386667330	-4.4521190616	-8.4552345836	115.3864545655	-4.4521190616
834.4405000664	-4.4729576086	-8.4760771152	115.0352314517	-4.4729576086
834.4423333997	-4.4933894136	-8.4965147557	114.6752734697	-4.4933894136
834.4441667330	-4.5134134481	-8.5165465287	114.3066021572	-4.5134134481
834.4460000664	-4.5330287113	-8.5361714775	113.9292404545	-4.5330287113
834.4478333997	-4.5522342311	-8.5553886644	113.5432126830	-4.5522342311
834.4496667330	-4.5710290639	-8.5741971716	113.1485445058	-4.5710290639
834.4515000664	-4.5894122948	-8.5925961006	112.7452628712	-4.5894122948
834.4533333997	-4.6073830376	-8.6105845725	112.3333959410	-4.6073830376
834.4551667330	-4.6249404347	-8.6281617280	111.9129730046	-4.6249404347
834.4570000664	-4.6420836571	-8.6453267274	111.4840243804	-4.6420836571
834.4588333997	-4.6588119037	-8.6620787509	111.0465813066	-4.6588119037
834.4606667330	-4.6751244008	-8.6784169982	110.6006758229	-4.6751244008
834.4625000664	-4.6910204021	-8.6943406889	110.1463406452	-4.6910204021
834.4643333997	-4.7064991874	-8.7098490622	109.6836090354	-4.7064991874
834.4661667330	-4.7215600624	-8.7249413774	109.2125146688	-4.7215600624
834.4680000664	-4.7362023576	-8.7396169135	108.7330915002	-4.7362023576
834.4698333997	-4.7504254274	-8.7538749696	108.2453736317	-4.7504254274
834.4716667330	-4.7642286497	-8.7677148644	107.7493951839	-4.7642286497
834.4735000664	-4.7776114243	-8.7811359370	107.2451901727	-4.7776114243
834.4753333997	-4.7905731726	-8.7941375461	106.7327923938	-4.7905731726
834.4771667330	-4.8031133362	-8.8067190708	106.2122353152	-4.8031133362
834.4790000664	-4.8152313765	-8.8188799100	105.6835519821	-4.8152313765
834.4808333997	-4.8269267732	-8.8306194828	105.1467749327	-4.8269267732
834.4826667330	-4.8381990240	-8.8419372284	104.6019361284	-4.8381990240
834.4845000664	-4.8490476437	-8.8528326063	104.0490668981	-4.8490476437
834.4863333997	-4.8594721631	-8.8633050958	103.4881978980	-4.8594721631
834.4881667330	-4.8694721291	-8.8733541969	102.9193590875	-4.8694721291
834.4900000664	-4.8790471034	-8.8829794294	102.3425797212	-4.8790471034
834.4918333997	-4.8881966626	-8.8921803336	101.7578883579	-4.8881966626
834.4936667330	-4.8969203976	-8.9009564699	101.1653128849	-4.8969203976
834.4955000664	-4.9052179136	-8.9093074191	100.5648805593	-4.9052179136
834.4973333997	-4.9130888297	-8.9172327824	99.9566180635	-4.9130888297
834.4991667331	-4.9205327789	-8.9247321810	99.3405515758	-4.9205327789
834.5010000664	-4.9275494086	-8.9318052569	98.7167068541	-4.9275494086
834.5028333997	-4.9341383804	-8.9384516721	98.0851093313	-4.9341383804
834.5046667331	-4.9402993708	-8.9446711091	97.4457842214	-4.9402993708
834.5065000664	-4.9460320711	-8.9504632708	96.7987566350	-4.9460320711
834.5083333997	-4.9513361887	-8.9558278806	96.1440517004	-4.9513361887
834.5101667331	-4.9562114472	-8.9607646822	95.4816946922	-4.9562114472
834.5120000664	-4.9606575870	-8.9652734397	94.8117111610	-4.9606575870
834.5138333997	-4.9646743665	-8.9693539379	94.1341270655	-4.9646743665
834.5156667331	-4.9682615628	-8.9730059816	93.4489689043	-4.9682615628
834.5175000664	-4.9714189725	-8.9762293967	92.7562638434	-4.9714189725
834.5193333997	-4.9741464126	-8.9790240289	92.0560398408	-4.9741464126
834.5211667331	-4.9764437215	-8.9813897449	91.3483257630	-4.9764437215
