Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30251.4739866685	-19.6953696425	-0.0002078551	-59.5413626326	-5599714.7746923333
30251.4794866685	-19.7263046175	-0.0002081862	-59.5404330374	-5641773.9265844421
30251.4849866685	-19.7574719971	-0.0002085206	-59.5395040102	-5684164.0153273186
30251.4904866685	-19.7888735735	-0.0002088583	-59.5385755498	-5726876.3745824732
30251.4959866685	-19.8205110891	-0.0002091992	-59.5376476552	-5769901.6155601181
30251.5014866685	-19.8523862323	-0.0002095434	-59.5367203253	-5813229.6644997792
30251.5069866685	-19.8845006339	-0.0002098910	-59.5357935590	-5856849.8024045825
30251.5124866685	-19.9168558639	-0.0002102421	-59.5348673552	-5900750.7068435820
30251.5179866685	-19.9494534282	-0.0002105965	-59.5339417128	-5944920.4955665953
30251.5234866685	-19.9822947655	-0.0002109545	-59.5330166308	-5989346.7718477864
30251.5289866684	-20.0153812448	-0.0002113159	-59.5320921080	-6034016.6714282129
30251.5344866684	-20.0487141632	-0.0002116809	-59.5311681435	-6078916.9107833402
30251.5399866684	-20.0822947433	-0.0002120495	-59.5302447361	-6124033.8366447361
30251.5454866684	-20.1161241315	-0.0002124217	-59.5293218848	-6169353.4764100602
30251.5509866684	-20.1502033966	-0.0002127976	-59.5283995885	-6214861.5895712581
30251.5564866684	-20.1845335284	-0.0002131772	-59.5274778462	-6260543.7195338160
30251.5619866684	-20.2191154364	-0.0002135605	-59.5265566568	-6306385.2461042944
30251.5674866684	-20.2539499496	-0.0002139476	-59.5256360192	-6352371.4380880855
30251.5729866684	-20.2890378154	-0.0002143385	-59.5247159325	-6398487.5059680371
30251.5784866684	-20.3243797002	-0.0002147332	-59.5237963956	-6444718.6544526834
30251.5839866684	-20.3599761889	-0.0002151318	-59.5228774075	-6491050.1346799787
30251.5894866684	-20.3958277857	-0.0002155343	-59.5219589670	-6537467.2958676144
30251.5949866684	-20.4319349146	-0.0002159407	-59.5210410733	-6583955.6363183623
30251.6004866684	-20.4682979205	-0.0002163511	-59.5201237251	-6630500.8533978211
30251.6059866684	-20.5049170704	-0.0002167654	-59.5192069217	-6677088.8925353438
30251.6114866684	-20.5417925550	-0.0002171838	-59.5182906618	-6723705.9948860686
30251.6169866684	-20.5789244904	-0.0002176063	-59.5173749445	-6770338.7435323242
30251.6224866684	-20.6163129201	-0.0002180329	-59.5164597689	-6816974.1081440039
30251.6279866684	-20.6539578173	-0.0002184635	-59.5155451337	-6863599.4877792140
30251.6334866684	-20.6918590875	-0.0002188984	-59.5146310382	-6910202.7517977199
30251.6389866684	-20.7300165711	-0.0002193374	-59.5137174812	-6956772.2786517786
30251.6444866684	-20.7684300461	-0.0002197806	-59.5128044618	-7003296.9924827926
30251.6499866684	-20.8070992319	-0.0002202280	-59.5118919789	-7049766.3973542601
30251.6554866684	-20.8460237918	-0.0002206797	-59.5109800316	-7096170.6089573773
30251.6609866684	-20.8852033369	-0.0002211357	-59.5100686189	-7142500.3837574199
30251.6664866684	-20.9246374295	-0.0002215960	-59.5091577397	-7188747.1454693833
30251.6719866684	-20.9643255873	-0.0002220606	-59.5082473932	-7234903.0086455783
30251.6774866684	-21.0042672866	-0.0002225297	-59.5073375783	-7280960.7994535221
30251.6829866684	-21.0444619668	-0.0002230031	-59.5064282940	-7326914.0734642092
30251.6884866684	-21.0849090342	-0.0002234809	-59.5055195394	-7372757.1304225679
30251.6939866684	-21.1256078661	-0.0002239632	-59.5046113135	-7418485.0259744944
30251.6994866684	-21.1665578152	-0.0002244500	-59.5037036153	-7464093.5802885899
30251.7049866684	-21.2077582138	-0.0002249413	-59.5027964438	-7509579.3834485123
30251.7104866684	-21.2492083778	-0.0002254372	-59.5018897982	-7554939.7978351628
30251.7159866684	-21.2909076112	-0.0002259375	-59.5009836774	-7600172.9572456349
30251.7214866683	-21.3328552101	-0.0002264425	-59.5000780805	-7645277.7628961727
30251.7269866683	-21.3750504672	-0.0002269522	-59.4991730065	-7690253.8763380311
30251.7324866683	-21.4174926756	-0.0002274664	-59.4982684545	-7735101.7091847705
30251.7379866683	-21.4601811333	-0.0002279854	-59.4973644235	-7779822.4098232603
30251.7434866683	-21.5031151467	-0.0002285090	-59.4964609126	-7824417.8472212134
30251.7489866683	-21.5462940350	-0.0002290374	-59.4955579209	-7868890.5916000307
30251.7544866683	-21.5897171336	-0.0002295706	-59.4946554473	-7913243.8924048590
30251.7599866683	-21.6333837980	-0.0002301085	-59.4937534910	-7957481.6534389490
30251.7654866683	-21.6772934071	-0.0002306513	-59.4928520511	-8001608.4053378245
30251.7709866683	-21.7214453669	-0.0002311990	-59.4919511265	-8045629.2754946100
30251.7764866683	-21.7658391132	-0.0002317516	-59.4910507164	-8089549.9554739650
30251.7819866683	-21.8104741149	-0.0002323091	-59.4901508199	-8133376.6661133980
30251.7874866683	-21.8553498769	-0.0002328716	-59.4892514361	-8177116.1205430645
30251.7929866683	-21.9004659424	-0.0002334391	-59.4883525639	-8220775.4849923914
30251.7984866683	-21.9458218952	-0.0002340116	-59.4874542025	-8264362.3377790954
30251.8039866683	-21.9914173623	-0.0002345892	-59.4865563510	-8307884.6266287761
30251.8094866683	-22.0372520153	-0.0002351720	-59.4856590085	-8351350.6242405558
30251.8149866683	-22.0833255723	-0.0002357599	-59.4847621741	-8394768.8826674093
30251.8204866683	-22.1296377992	-0.0002363530	-59.4838658468	-8438148.1862851549
